payment_id,invoice_id,customer_id,payment_date,payment_amount,payment_mode,days_to_pay,on_time_flag
381,INV-00446,CUS-0460,2023-03-08,63117.04,ONLINE,42,True
382,INV-00447,CUS-0003,2022-09-10,7490.92,RTGS,40,True
383,INV-00448,CUS-0456,2024-02-10,1762.99,RTGS,57,True
384,INV-00449,CUS-0224,2022-10-29,4227.02,RTGS,26,True
385,INV-00450,CUS-0313,2024-01-30,2000.75,CHEQUE,58,True
386,INV-00451,CUS-0278,2023-04-25,8932.57,ONLINE,44,True
387,INV-00452,CUS-0116,2023-06-28,4301.48,NEFT,33,False
388,INV-00455,CUS-0168,2023-01-21,2980.21,CHEQUE,59,True
389,INV-00458,CUS-0349,2024-01-27,932.17,CHEQUE,45,False
390,INV-00459,CUS-0157,2023-11-20,2498.14,RTGS,28,True
391,INV-00460,CUS-0300,2023-07-18,1705.66,ONLINE,26,True
392,INV-00461,CUS-0386,2022-11-16,2124.59,RTGS,58,True
393,INV-00462,CUS-0464,2023-03-29,8411.04,NEFT,42,True
394,INV-00463,CUS-0437,2023-02-22,2382.88,NEFT,60,True
395,INV-00464,CUS-0431,2023-08-03,894.78,ONLINE,42,True
396,INV-00465,CUS-0037,2023-03-13,587.28,RTGS,30,True
397,INV-00466,CUS-0042,2024-02-07,25411.33,NEFT,58,True
398,INV-00467,CUS-0178,2023-04-12,95216.57,NEFT,43,True
399,INV-00469,CUS-0014,2022-09-28,3290.93,NEFT,58,True
400,INV-00470,CUS-0420,2023-10-24,2879.79,CHEQUE,40,True
401,INV-00471,CUS-0134,2024-04-02,3355.38,CHEQUE,58,True
402,INV-00473,CUS-0090,2023-03-17,5719.67,CHEQUE,43,True
403,INV-00474,CUS-0243,2023-01-01,4430.95,RTGS,66,False
404,INV-00476,CUS-0371,2022-06-26,2600.76,CHEQUE,54,False
405,INV-00477,CUS-0216,2023-08-16,26874.55,NEFT,58,True
406,INV-00478,CUS-0445,2023-02-02,8021.5,NEFT,43,True
407,INV-00479,CUS-0132,2022-08-13,871.85,CHEQUE,41,True
408,INV-00480,CUS-0349,2024-02-09,3289.0,ONLINE,25,True
409,INV-00481,CUS-0120,2024-04-04,1306.85,NEFT,42,True
410,INV-00482,CUS-0153,2024-01-06,1745.98,ONLINE,58,True
411,INV-00483,CUS-0364,2023-08-09,4778.93,ONLINE,59,True
412,INV-00485,CUS-0485,2023-08-08,90425.53,RTGS,57,True
413,INV-00486,CUS-0021,2023-05-20,2820.32,CHEQUE,29,True
414,INV-00487,CUS-0111,2022-11-13,11150.46,ONLINE,71,False
415,INV-00488,CUS-0351,2022-08-19,2507.52,RTGS,56,True
416,INV-00489,CUS-0008,2023-11-08,3461.48,CHEQUE,68,False
417,INV-00490,CUS-0357,2022-05-26,1137.48,CHEQUE,32,False
418,INV-00491,CUS-0286,2023-11-15,1152.01,RTGS,44,True
419,INV-00493,CUS-0145,2023-10-28,2920.9,ONLINE,60,True
420,INV-00494,CUS-0487,2023-01-05,334.69,CHEQUE,29,True
421,INV-00496,CUS-0375,2024-01-19,1761.9,NEFT,51,False
422,INV-00497,CUS-0420,2022-08-27,15732.1,CHEQUE,42,True
423,INV-00498,CUS-0099,2022-11-15,9881.67,ONLINE,40,True
424,INV-00499,CUS-0012,2023-10-27,2791.35,CHEQUE,70,False
425,INV-00500,CUS-0472,2022-06-20,1924.25,RTGS,25,True
426,INV-00501,CUS-0025,2022-12-01,48514.16,ONLINE,30,True
427,INV-00502,CUS-0129,2022-12-09,9695.57,NEFT,29,True
428,INV-00503,CUS-0447,2024-04-04,654.78,CHEQUE,41,True
429,INV-00504,CUS-0457,2024-02-05,921.77,ONLINE,60,True
430,INV-00505,CUS-0165,2022-10-16,4786.07,ONLINE,28,True
431,INV-00506,CUS-0236,2024-01-09,30911.42,CHEQUE,57,True
432,INV-00507,CUS-0155,2022-07-21,4965.04,ONLINE,58,True
433,INV-00508,CUS-0254,2023-09-21,7488.84,ONLINE,48,False
434,INV-00509,CUS-0342,2022-07-09,1626.36,ONLINE,58,True
435,INV-00510,CUS-0078,2024-01-22,6776.06,RTGS,41,True
436,INV-00511,CUS-0104,2024-01-20,2081.63,ONLINE,56,True
437,INV-00512,CUS-0076,2024-03-21,52159.82,RTGS,57,True
438,INV-00513,CUS-0426,2023-06-22,2169.63,RTGS,68,False
439,INV-00514,CUS-0024,2023-11-01,2416.4,CHEQUE,43,True
440,INV-00515,CUS-0287,2022-11-14,1193.66,RTGS,58,True
441,INV-00516,CUS-0078,2023-07-13,1668.89,CHEQUE,45,True
442,INV-00518,CUS-0279,2023-01-11,15693.17,ONLINE,43,True
443,INV-00520,CUS-0082,2022-06-28,1546.38,ONLINE,42,True
444,INV-00521,CUS-0355,2022-10-14,1827.04,NEFT,58,False
445,INV-00522,CUS-0467,2022-12-04,3669.6,RTGS,40,True
446,INV-00523,CUS-0404,2024-01-21,1940.34,RTGS,59,True
447,INV-00524,CUS-0078,2022-06-04,4085.77,ONLINE,45,True
448,INV-00525,CUS-0297,2022-11-28,1875.55,CHEQUE,57,False
449,INV-00526,CUS-0120,2023-03-09,2283.89,NEFT,45,True
450,INV-00527,CUS-0389,2022-04-30,2219.22,CHEQUE,29,True
451,INV-00528,CUS-0439,2023-06-01,3687.09,CHEQUE,40,True
452,INV-00529,CUS-0090,2023-03-18,6490.57,CHEQUE,45,True
453,INV-00530,CUS-0115,2023-06-13,15207.42,NEFT,74,False
454,INV-00531,CUS-0293,2023-11-16,6346.9,NEFT,41,True
455,INV-00532,CUS-0411,2022-11-23,670.29,NEFT,45,True
456,INV-00533,CUS-0216,2024-04-23,23888.95,ONLINE,58,True
457,INV-00534,CUS-0171,2023-09-10,4461.76,CHEQUE,65,False
458,INV-00535,CUS-0381,2023-01-09,1938.88,RTGS,30,True
459,INV-00536,CUS-0430,2023-08-22,8352.92,RTGS,58,True
460,INV-00538,CUS-0140,2023-03-05,36384.23,RTGS,27,True
461,INV-00539,CUS-0453,2023-11-06,1244.34,NEFT,25,True
462,INV-00540,CUS-0343,2023-06-26,47458.94,NEFT,47,False
463,INV-00541,CUS-0182,2023-11-03,9922.94,RTGS,86,False
464,INV-00542,CUS-0138,2023-11-12,5164.97,RTGS,43,True
465,INV-00543,CUS-0240,2023-12-10,25837.42,RTGS,58,True
466,INV-00545,CUS-0187,2024-02-06,6255.16,RTGS,26,True
467,INV-00548,CUS-0036,2023-03-06,1644.33,NEFT,26,True
468,INV-00549,CUS-0309,2023-10-17,4131.33,RTGS,58,True
469,INV-00550,CUS-0398,2024-01-03,901.7,NEFT,27,True
470,INV-00551,CUS-0192,2023-06-26,3092.23,CHEQUE,26,True
471,INV-00552,CUS-0280,2023-06-01,1612.63,CHEQUE,56,True
472,INV-00553,CUS-0461,2022-12-09,25584.26,CHEQUE,57,True
473,INV-00554,CUS-0469,2023-12-25,3755.79,ONLINE,72,False
474,INV-00555,CUS-0440,2023-12-30,1260.72,ONLINE,27,True
475,INV-00556,CUS-0250,2022-06-02,20010.78,ONLINE,42,False
476,INV-00557,CUS-0174,2024-02-01,5589.31,NEFT,73,False
477,INV-00558,CUS-0201,2024-03-20,2454.21,NEFT,42,True
478,INV-00559,CUS-0184,2022-10-10,46289.32,ONLINE,44,True
479,INV-00560,CUS-0261,2023-05-09,2706.84,CHEQUE,57,True
480,INV-00561,CUS-0261,2023-09-20,1562.43,ONLINE,86,False
481,INV-00562,CUS-0338,2024-04-14,17339.55,RTGS,57,True
482,INV-00563,CUS-0290,2023-05-21,631.91,ONLINE,60,True
483,INV-00564,CUS-0102,2024-04-28,614.19,NEFT,55,True
484,INV-00565,CUS-0372,2023-06-15,512.05,RTGS,30,True
485,INV-00566,CUS-0275,2023-10-12,4545.65,CHEQUE,40,True
486,INV-00569,CUS-0287,2022-11-29,728.69,NEFT,56,True
487,INV-00571,CUS-0213,2023-11-18,2921.72,NEFT,57,True
488,INV-00572,CUS-0351,2022-08-19,3571.28,ONLINE,56,True
489,INV-00573,CUS-0423,2023-01-23,811.31,NEFT,43,True
490,INV-00574,CUS-0479,2022-10-30,14490.65,RTGS,42,True
491,INV-00575,CUS-0289,2023-08-16,7165.62,ONLINE,43,False
492,INV-00576,CUS-0228,2022-07-22,4651.11,NEFT,58,True
493,INV-00577,CUS-0008,2023-02-06,29421.47,CHEQUE,60,True
494,INV-00578,CUS-0470,2024-04-21,4692.78,ONLINE,56,True
495,INV-00579,CUS-0109,2022-08-19,2518.79,CHEQUE,58,True
496,INV-00580,CUS-0306,2024-01-27,5715.06,CHEQUE,29,True
497,INV-00581,CUS-0054,2024-03-21,2614.88,NEFT,60,False
498,INV-00582,CUS-0432,2024-03-30,482.31,ONLINE,46,False
499,INV-00583,CUS-0499,2024-02-03,814.31,NEFT,57,True
500,INV-00584,CUS-0089,2024-02-18,17486.18,ONLINE,56,True
501,INV-00585,CUS-0369,2022-10-13,30068.49,NEFT,56,False
502,INV-00586,CUS-0468,2022-12-11,4873.26,CHEQUE,29,True
503,INV-00587,CUS-0138,2024-01-05,20349.39,RTGS,43,True
504,INV-00588,CUS-0172,2022-07-19,58540.66,CHEQUE,45,True
505,INV-00589,CUS-0220,2023-04-13,9524.71,NEFT,26,True
506,INV-00590,CUS-0262,2024-03-15,169.28,CHEQUE,56,True
507,INV-00591,CUS-0043,2022-10-22,37572.02,RTGS,26,True
508,INV-00592,CUS-0033,2024-01-19,7226.99,ONLINE,30,True
509,INV-00594,CUS-0075,2023-08-01,7101.12,NEFT,56,True
510,INV-00595,CUS-0313,2022-12-31,7933.27,RTGS,56,True
511,INV-00596,CUS-0088,2023-06-04,7428.36,ONLINE,25,True
512,INV-00597,CUS-0374,2022-06-24,5733.31,CHEQUE,84,False
513,INV-00598,CUS-0043,2022-10-17,4034.65,ONLINE,29,True
514,INV-00599,CUS-0398,2022-09-26,397.0,CHEQUE,30,True
515,INV-00600,CUS-0060,2023-06-28,25219.61,RTGS,25,True
516,INV-00601,CUS-0207,2023-04-27,4430.61,NEFT,60,True
517,INV-00602,CUS-0312,2023-06-02,47172.19,ONLINE,43,True
518,INV-00603,CUS-0427,2024-05-11,1111.81,CHEQUE,60,True
519,INV-00604,CUS-0367,2023-08-15,33373.68,NEFT,28,True
520,INV-00607,CUS-0180,2023-04-24,3100.97,NEFT,30,True
521,INV-00608,CUS-0208,2023-03-22,5555.7,NEFT,87,False
522,INV-00609,CUS-0235,2024-01-08,1586.35,ONLINE,62,False
523,INV-00611,CUS-0429,2023-09-25,26296.04,ONLINE,26,True
524,INV-00612,CUS-0291,2022-10-25,7611.45,CHEQUE,60,True
525,INV-00613,CUS-0495,2023-12-18,664.81,CHEQUE,58,True
526,INV-00614,CUS-0013,2024-01-11,29798.69,ONLINE,34,False
527,INV-00615,CUS-0492,2023-09-20,3396.93,ONLINE,43,True
528,INV-00616,CUS-0144,2022-06-15,1883.9,NEFT,28,True
529,INV-00617,CUS-0167,2022-10-06,1945.7,ONLINE,25,True
530,INV-00618,CUS-0184,2023-05-03,1512.56,RTGS,40,True
531,INV-00620,CUS-0195,2023-01-14,15562.23,NEFT,58,False
532,INV-00622,CUS-0290,2022-06-02,1986.8,ONLINE,59,True
533,INV-00623,CUS-0131,2024-03-22,1234.88,ONLINE,28,True
534,INV-00624,CUS-0098,2023-07-09,417.01,RTGS,28,True
535,INV-00625,CUS-0069,2022-08-17,8854.11,ONLINE,56,True
536,INV-00626,CUS-0114,2023-07-01,2487.6,NEFT,72,False
537,INV-00627,CUS-0393,2023-07-12,740.79,RTGS,40,True
538,INV-00628,CUS-0127,2022-10-28,2339.43,NEFT,44,True
539,INV-00629,CUS-0128,2023-02-13,2264.39,CHEQUE,59,True
540,INV-00630,CUS-0178,2024-03-18,19206.64,RTGS,40,True
541,INV-00631,CUS-0398,2023-01-09,400.23,NEFT,28,True
542,INV-00632,CUS-0357,2023-07-15,1580.83,RTGS,29,True
543,INV-00633,CUS-0183,2024-04-17,1577.62,ONLINE,30,True
544,INV-00634,CUS-0387,2023-09-09,49811.7,ONLINE,25,True
545,INV-00635,CUS-0028,2022-06-12,9240.14,NEFT,65,False
546,INV-00637,CUS-0258,2023-04-19,1061.89,NEFT,27,True
547,INV-00638,CUS-0027,2023-01-07,18458.97,CHEQUE,29,True
548,INV-00639,CUS-0325,2023-03-01,1140.29,RTGS,27,True
549,INV-00640,CUS-0489,2022-07-09,1083.29,ONLINE,87,False
550,INV-00641,CUS-0164,2023-04-03,2085.21,CHEQUE,29,True
551,INV-00642,CUS-0034,2022-08-24,3807.68,ONLINE,27,True
552,INV-00643,CUS-0197,2024-04-02,49678.47,ONLINE,27,True
553,INV-00644,CUS-0232,2024-03-11,595.69,CHEQUE,25,True
554,INV-00645,CUS-0314,2022-10-11,660.72,CHEQUE,56,True
555,INV-00646,CUS-0180,2023-09-28,9608.44,NEFT,46,False
556,INV-00647,CUS-0052,2023-07-04,6273.16,ONLINE,56,True
557,INV-00648,CUS-0069,2023-05-03,2219.62,CHEQUE,59,True
558,INV-00649,CUS-0358,2022-06-10,23468.95,RTGS,42,True
559,INV-00650,CUS-0346,2024-02-02,1168.44,CHEQUE,55,True
560,INV-00651,CUS-0136,2023-10-11,17889.95,CHEQUE,45,True
561,INV-00652,CUS-0346,2022-08-25,1345.09,CHEQUE,57,True
562,INV-00653,CUS-0261,2022-05-30,3575.03,ONLINE,57,True
563,INV-00654,CUS-0339,2022-07-28,11084.03,RTGS,44,True
564,INV-00655,CUS-0059,2024-02-12,4227.49,ONLINE,29,True
565,INV-00656,CUS-0286,2023-03-21,5987.37,NEFT,40,True
566,INV-00658,CUS-0359,2022-07-19,5908.68,ONLINE,25,True
567,INV-00659,CUS-0335,2023-12-10,76188.49,CHEQUE,55,True
568,INV-00660,CUS-0145,2023-02-19,3469.89,CHEQUE,58,True
569,INV-00661,CUS-0189,2024-02-19,4952.78,RTGS,67,False
570,INV-00662,CUS-0005,2024-02-09,236.38,NEFT,60,True
571,INV-00663,CUS-0199,2022-06-18,6581.73,ONLINE,46,False
572,INV-00664,CUS-0096,2022-05-14,7756.34,NEFT,30,True
573,INV-00665,CUS-0122,2023-04-11,6209.54,CHEQUE,40,True
574,INV-00666,CUS-0421,2023-05-01,8986.33,ONLINE,61,False
575,INV-00667,CUS-0058,2022-10-07,238.46,NEFT,55,True
576,INV-00668,CUS-0247,2023-05-12,2776.91,NEFT,28,True
577,INV-00669,CUS-0270,2023-01-07,756.28,ONLINE,56,True
578,INV-00670,CUS-0318,2023-09-09,11045.77,NEFT,59,True
579,INV-00671,CUS-0136,2022-10-08,36436.33,CHEQUE,51,False
580,INV-00672,CUS-0406,2023-09-30,3681.68,CHEQUE,55,True
581,INV-00673,CUS-0032,2024-04-08,1641.05,CHEQUE,57,True
582,INV-00675,CUS-0479,2022-08-13,1536.48,ONLINE,42,True
583,INV-00676,CUS-0492,2024-02-03,1947.03,ONLINE,42,True
584,INV-00677,CUS-0104,2023-04-24,735.97,ONLINE,60,True
585,INV-00678,CUS-0264,2024-02-28,625.24,NEFT,51,False
586,INV-00679,CUS-0163,2023-06-08,4364.6,CHEQUE,57,True
587,INV-00680,CUS-0247,2024-03-26,7197.26,ONLINE,29,True
588,INV-00681,CUS-0153,2023-07-26,14455.0,NEFT,60,True
589,INV-00682,CUS-0359,2023-07-17,1942.24,CHEQUE,27,True
590,INV-00683,CUS-0086,2023-10-12,592.68,NEFT,56,True
591,INV-00684,CUS-0172,2022-10-16,31962.93,ONLINE,42,True
592,INV-00685,CUS-0059,2023-05-23,1904.64,ONLINE,27,True
593,INV-00686,CUS-0463,2022-09-06,10177.21,RTGS,75,False
594,INV-00687,CUS-0334,2022-10-01,6697.5,ONLINE,45,True
595,INV-00688,CUS-0471,2022-08-01,7365.38,NEFT,45,True
596,INV-00689,CUS-0457,2022-07-19,7114.4,ONLINE,57,True
597,INV-00690,CUS-0381,2023-10-08,4618.9,CHEQUE,26,True
598,INV-00691,CUS-0460,2023-01-02,4006.62,NEFT,44,True
599,INV-00692,CUS-0065,2023-03-29,932.85,RTGS,25,True
600,INV-00693,CUS-0041,2022-08-16,8468.2,RTGS,29,True
601,INV-00694,CUS-0190,2024-04-24,937.06,ONLINE,42,True
602,INV-00695,CUS-0040,2022-09-11,10730.24,ONLINE,44,True
603,INV-00696,CUS-0162,2023-06-14,3692.08,CHEQUE,27,True
604,INV-00697,CUS-0393,2024-05-02,960.66,NEFT,42,True
605,INV-00698,CUS-0168,2022-08-02,996.34,ONLINE,55,True
606,INV-00699,CUS-0371,2022-08-02,26255.63,ONLINE,50,False
607,INV-00700,CUS-0108,2024-02-23,6137.38,NEFT,41,True
608,INV-00701,CUS-0085,2023-04-07,3380.21,CHEQUE,57,True
609,INV-00702,CUS-0060,2022-11-29,34015.2,ONLINE,44,False
610,INV-00703,CUS-0285,2022-05-29,916.33,ONLINE,40,True
611,INV-00704,CUS-0022,2022-10-09,5606.22,CHEQUE,58,True
612,INV-00705,CUS-0037,2023-03-12,3219.83,ONLINE,26,True
613,INV-00706,CUS-0349,2022-07-10,7368.05,CHEQUE,28,True
614,INV-00707,CUS-0189,2023-01-11,72226.3,CHEQUE,71,False
615,INV-00709,CUS-0296,2022-09-03,139.95,ONLINE,29,True
616,INV-00711,CUS-0083,2024-03-30,17070.73,CHEQUE,26,True
617,INV-00712,CUS-0300,2023-10-04,23522.04,NEFT,42,False
618,INV-00713,CUS-0292,2022-11-27,38373.06,RTGS,43,True
619,INV-00714,CUS-0287,2022-12-02,2881.83,CHEQUE,59,True
620,INV-00715,CUS-0112,2024-01-06,2933.24,NEFT,60,True
621,INV-00716,CUS-0132,2023-12-19,2899.03,NEFT,75,False
622,INV-00718,CUS-0008,2024-02-03,30015.98,CHEQUE,59,True
623,INV-00719,CUS-0021,2024-02-25,1923.17,NEFT,28,True
624,INV-00720,CUS-0267,2023-10-11,5360.6,NEFT,43,True
625,INV-00722,CUS-0343,2023-01-28,6196.64,RTGS,42,True
626,INV-00723,CUS-0218,2023-10-13,24320.99,RTGS,58,True
627,INV-00724,CUS-0482,2022-07-31,3198.86,RTGS,56,True
628,INV-00725,CUS-0250,2023-07-22,15585.09,CHEQUE,27,True
629,INV-00726,CUS-0112,2023-02-11,10143.5,NEFT,75,False
630,INV-00727,CUS-0358,2022-06-09,2172.99,ONLINE,43,True
631,INV-00728,CUS-0482,2023-05-18,1391.9,CHEQUE,60,True
632,INV-00729,CUS-0135,2022-06-16,5415.84,CHEQUE,25,True
633,INV-00730,CUS-0035,2022-12-08,1129.58,ONLINE,43,True
634,INV-00731,CUS-0354,2023-06-24,6734.38,ONLINE,59,False
635,INV-00732,CUS-0231,2023-06-02,2514.85,CHEQUE,28,True
636,INV-00733,CUS-0490,2022-10-23,2959.82,RTGS,40,True
637,INV-00734,CUS-0263,2022-07-26,850.42,RTGS,56,True
638,INV-00735,CUS-0074,2023-07-27,8782.91,CHEQUE,26,True
639,INV-00736,CUS-0214,2022-12-27,2331.35,CHEQUE,26,True
640,INV-00737,CUS-0064,2023-08-08,12355.76,NEFT,26,True
641,INV-00738,CUS-0414,2023-03-07,78415.41,NEFT,60,True
642,INV-00739,CUS-0083,2023-12-13,77482.5,CHEQUE,29,True
643,INV-00740,CUS-0232,2023-02-26,9545.65,RTGS,25,True
644,INV-00741,CUS-0402,2023-08-06,239.62,ONLINE,26,True
645,INV-00742,CUS-0337,2024-05-12,21606.34,NEFT,55,True
646,INV-00743,CUS-0157,2023-11-10,4946.53,RTGS,27,True
647,INV-00744,CUS-0013,2022-07-20,4881.01,CHEQUE,28,True
648,INV-00745,CUS-0441,2023-11-03,7552.94,ONLINE,25,True
649,INV-00746,CUS-0298,2023-02-11,2957.58,RTGS,44,False
650,INV-00747,CUS-0030,2022-12-29,3970.71,RTGS,27,True
651,INV-00748,CUS-0256,2023-07-01,2240.25,NEFT,60,True
652,INV-00750,CUS-0082,2022-11-04,14329.94,CHEQUE,45,True
653,INV-00751,CUS-0016,2022-07-13,1094.62,ONLINE,58,True
654,INV-00752,CUS-0474,2024-03-09,56280.61,NEFT,59,True
655,INV-00754,CUS-0031,2023-01-21,19759.42,NEFT,55,True
656,INV-00755,CUS-0464,2022-06-08,7880.87,ONLINE,45,True
657,INV-00756,CUS-0194,2024-01-03,576.37,ONLINE,26,True
658,INV-00757,CUS-0098,2022-06-27,937.31,ONLINE,25,True
659,INV-00759,CUS-0320,2022-12-08,3094.21,RTGS,56,True
660,INV-00761,CUS-0070,2022-12-19,7002.91,NEFT,51,False
661,INV-00762,CUS-0018,2023-09-06,1811.33,NEFT,56,False
662,INV-00763,CUS-0135,2023-07-16,47207.03,ONLINE,26,True
663,INV-00764,CUS-0191,2022-09-06,45537.17,NEFT,30,True
664,INV-00765,CUS-0287,2023-06-06,474.52,NEFT,59,True
665,INV-00766,CUS-0090,2023-04-19,2049.79,NEFT,41,True
666,INV-00767,CUS-0111,2024-05-04,5376.93,RTGS,45,True
667,INV-00768,CUS-0462,2024-03-10,1419.52,CHEQUE,56,True
668,INV-00769,CUS-0089,2024-01-04,9537.79,RTGS,60,True
669,INV-00770,CUS-0273,2022-09-14,2494.53,ONLINE,30,True
670,INV-00771,CUS-0360,2024-02-17,1605.7,NEFT,45,True
671,INV-00773,CUS-0369,2023-04-17,22618.25,NEFT,43,True
672,INV-00774,CUS-0444,2024-03-11,15625.28,ONLINE,59,True
673,INV-00775,CUS-0005,2022-07-22,1112.9,ONLINE,69,False
674,INV-00776,CUS-0449,2023-04-11,1042.13,ONLINE,30,True
675,INV-00777,CUS-0053,2023-06-12,1278.62,RTGS,60,True
676,INV-00778,CUS-0068,2023-07-31,674.39,ONLINE,40,True
677,INV-00779,CUS-0151,2023-04-09,23315.53,CHEQUE,25,True
678,INV-00780,CUS-0131,2023-07-15,1282.68,ONLINE,29,True
679,INV-00781,CUS-0399,2023-11-28,48077.58,NEFT,57,True
680,INV-00782,CUS-0190,2022-07-15,1803.71,ONLINE,42,True
681,INV-00784,CUS-0368,2023-12-19,4274.03,NEFT,40,True
682,INV-00785,CUS-0251,2022-11-22,2325.61,ONLINE,60,True
683,INV-00786,CUS-0235,2023-07-20,4726.33,CHEQUE,41,True
684,INV-00788,CUS-0026,2024-03-21,14025.46,ONLINE,43,True
685,INV-00790,CUS-0285,2024-02-18,248.7,ONLINE,45,True
686,INV-00791,CUS-0405,2023-07-29,1058.46,NEFT,53,False
687,INV-00792,CUS-0463,2023-01-19,1237.85,ONLINE,81,False
688,INV-00793,CUS-0010,2023-08-04,4772.92,ONLINE,28,True
689,INV-00794,CUS-0110,2022-09-26,597.92,ONLINE,25,True
690,INV-00795,CUS-0309,2023-10-01,2180.77,RTGS,59,True
691,INV-00796,CUS-0355,2022-10-04,2791.03,RTGS,55,False
692,INV-00797,CUS-0433,2023-10-14,1526.02,RTGS,26,True
693,INV-00799,CUS-0393,2022-09-29,2230.53,RTGS,40,True
694,INV-00802,CUS-0028,2023-07-22,1199.94,RTGS,67,False
695,INV-00803,CUS-0288,2024-04-08,2210.84,CHEQUE,59,True
696,INV-00804,CUS-0147,2022-05-29,903.37,ONLINE,55,True
697,INV-00805,CUS-0115,2023-08-02,25444.9,ONLINE,57,True
698,INV-00806,CUS-0004,2022-09-26,9307.78,ONLINE,42,True
699,INV-00807,CUS-0229,2024-04-16,1752.94,NEFT,26,True
700,INV-00808,CUS-0477,2024-02-19,4399.89,NEFT,42,True
701,INV-00809,CUS-0139,2023-01-28,1622.01,RTGS,43,True
702,INV-00811,CUS-0118,2024-03-13,658.72,NEFT,43,True
703,INV-00812,CUS-0044,2022-12-15,1473.66,CHEQUE,27,True
704,INV-00813,CUS-0201,2022-11-17,5437.27,NEFT,42,True
705,INV-00814,CUS-0349,2022-11-08,1538.81,ONLINE,26,True
706,INV-00815,CUS-0121,2023-10-12,15448.55,NEFT,40,True
707,INV-00819,CUS-0239,2023-12-06,19643.84,CHEQUE,40,True
708,INV-00822,CUS-0014,2022-06-19,9311.64,NEFT,57,True
709,INV-00823,CUS-0482,2023-11-15,5632.49,NEFT,58,True
710,INV-00824,CUS-0466,2022-10-26,1405.4,RTGS,55,True
711,INV-00826,CUS-0497,2022-06-25,7939.23,RTGS,45,False
712,INV-00827,CUS-0440,2023-08-14,7758.82,ONLINE,30,True
713,INV-00828,CUS-0336,2023-07-22,1549.48,RTGS,40,True
714,INV-00829,CUS-0200,2023-01-26,4883.53,CHEQUE,28,True
715,INV-00831,CUS-0213,2022-10-28,1112.47,CHEQUE,56,True
716,INV-00832,CUS-0220,2023-03-05,6079.54,CHEQUE,29,True
717,INV-00833,CUS-0423,2024-03-14,3145.01,CHEQUE,42,True
718,INV-00834,CUS-0233,2022-11-22,6020.27,NEFT,27,True
719,INV-00835,CUS-0047,2023-10-29,4860.8,NEFT,60,True
720,INV-00836,CUS-0181,2023-07-17,1358.31,RTGS,40,True
721,INV-00837,CUS-0045,2024-05-16,664.73,RTGS,55,True
722,INV-00838,CUS-0050,2022-09-15,13494.66,NEFT,45,True
723,INV-00839,CUS-0361,2022-08-10,49799.08,CHEQUE,48,False
724,INV-00840,CUS-0168,2022-11-16,321.42,NEFT,55,True
725,INV-00841,CUS-0119,2022-11-25,271.59,CHEQUE,28,True
726,INV-00842,CUS-0014,2023-09-20,1802.67,RTGS,58,True
727,INV-00843,CUS-0345,2023-01-29,278395.0,RTGS,58,True
728,INV-00844,CUS-0483,2024-03-07,2659.4,CHEQUE,30,True
729,INV-00845,CUS-0146,2023-09-15,26881.56,ONLINE,43,True
730,INV-00848,CUS-0068,2023-07-07,3466.27,RTGS,42,True
731,INV-00849,CUS-0358,2024-04-11,20587.32,RTGS,55,False
732,INV-00850,CUS-0383,2023-01-04,1686.42,RTGS,28,True
733,INV-00851,CUS-0376,2022-05-18,11237.06,ONLINE,42,True
734,INV-00853,CUS-0122,2023-01-13,7986.0,ONLINE,44,True
735,INV-00855,CUS-0213,2023-07-20,805.94,RTGS,56,True
736,INV-00856,CUS-0225,2023-11-09,1230.33,RTGS,60,False
737,INV-00857,CUS-0107,2023-02-13,4649.41,CHEQUE,42,True
738,INV-00858,CUS-0300,2022-10-14,2988.01,ONLINE,29,True
739,INV-00859,CUS-0011,2023-06-14,259.41,CHEQUE,59,True
740,INV-00860,CUS-0032,2024-04-01,1354.05,CHEQUE,57,True
741,INV-00861,CUS-0328,2023-07-28,601.84,NEFT,43,True
742,INV-00862,CUS-0023,2023-09-09,13848.98,CHEQUE,59,True
743,INV-00864,CUS-0320,2023-06-23,1978.96,NEFT,59,True
744,INV-00865,CUS-0405,2022-05-04,2090.71,RTGS,26,True
745,INV-00866,CUS-0020,2023-11-26,14339.81,RTGS,69,False
746,INV-00867,CUS-0427,2024-01-03,1697.45,CHEQUE,59,True
747,INV-00868,CUS-0301,2023-02-15,35462.29,NEFT,43,True
748,INV-00869,CUS-0293,2022-12-18,1508.27,RTGS,41,True
749,INV-00870,CUS-0453,2023-07-19,2439.09,RTGS,25,True
750,INV-00871,CUS-0092,2022-06-24,10143.39,CHEQUE,26,True
751,INV-00872,CUS-0475,2022-10-25,1157.03,ONLINE,43,True
752,INV-00873,CUS-0368,2024-03-26,777.75,RTGS,42,True
753,INV-00874,CUS-0384,2024-05-06,74767.25,ONLINE,44,True
754,INV-00876,CUS-0028,2022-10-06,929.88,CHEQUE,40,True
755,INV-00877,CUS-0059,2023-12-24,9726.95,RTGS,26,True
756,INV-00879,CUS-0050,2023-09-18,9091.1,RTGS,42,True
757,INV-00880,CUS-0162,2022-05-05,6119.74,NEFT,28,True
758,INV-00881,CUS-0137,2022-12-13,2747.22,ONLINE,55,True
759,INV-00882,CUS-0318,2023-08-16,9134.63,CHEQUE,59,True
760,INV-00883,CUS-0190,2023-12-30,208.27,NEFT,43,True
