invoice_id,customer_id,invoice_date,due_date,payment_date,invoice_amount,paid_amount,outstanding_amount,days_overdue,aging_bucket,invoice_status,product_category,region
INV-00200,CUS-0271,2023-07-26,2023-08-25,2023-09-11,6870.49,6870.49,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-00201,CUS-0197,2023-06-03,2023-07-03,2023-07-02,2890.7,2890.7,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00202,CUS-0108,2023-07-02,2023-08-16,2023-09-03,1390.71,1390.71,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-00203,CUS-0232,2022-06-09,2022-07-09,2022-07-04,366.12,366.12,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-00204,CUS-0419,2022-08-11,2022-10-10,2022-10-28,852.98,852.98,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-00205,CUS-0467,2023-06-21,2023-08-05,2023-08-01,5266.76,5266.76,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-00206,CUS-0393,2023-01-11,2023-02-25,2023-02-23,3432.15,3432.15,0.0,0,PAID,PAID,SERVICES,WEST
INV-00207,CUS-0025,2023-06-30,2023-07-30,2023-07-28,5508.16,5508.16,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00208,CUS-0472,2022-07-05,2022-08-04,2022-07-30,386.09,386.09,0.0,0,PAID,PAID,SERVICES,EAST
INV-00209,CUS-0297,2023-08-10,2023-09-24,2023-09-21,1144.47,1144.47,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-00210,CUS-0270,2022-06-11,2022-08-10,2022-08-06,407.63,407.63,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-00211,CUS-0469,2023-11-03,2023-12-18,2023-12-17,2646.08,2646.08,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-00212,CUS-0167,2022-06-15,2022-07-15,2022-07-10,2753.14,2753.14,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-00213,CUS-0262,2023-04-12,2023-06-11,2023-06-09,6027.62,6027.62,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00214,CUS-0187,2022-04-22,2022-05-22,2022-05-18,4546.12,4546.12,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00215,CUS-0387,2022-12-15,2023-01-14,,14517.71,4889.01,9628.7,442,90+,PARTIAL,MAINTENANCE,SOUTH
INV-00216,CUS-0268,2023-05-23,2023-06-22,2023-06-17,1444.04,1444.04,0.0,0,PAID,PAID,SERVICES,WEST
INV-00217,CUS-0325,2023-10-06,2023-11-05,2023-10-31,2449.86,2449.86,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00218,CUS-0355,2022-08-05,2022-09-04,2022-09-23,312.54,312.54,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-00219,CUS-0100,2022-10-02,2022-11-01,2022-11-12,2563.77,2563.77,0.0,0,PAID,PAID,SERVICES,WEST
INV-00220,CUS-0132,2022-07-05,2022-08-19,,1516.71,0.0,1516.71,590,90+,OVERDUE,HARDWARE,SOUTH
INV-00221,CUS-0251,2023-06-12,2023-08-11,2023-08-07,9353.17,9353.17,0.0,0,PAID,PAID,HARDWARE,WEST
INV-00222,CUS-0420,2023-10-23,2023-12-07,2023-12-07,841.99,841.99,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-00223,CUS-0422,2023-04-20,2023-06-04,2023-06-03,19152.13,19152.13,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-00224,CUS-0034,2023-12-08,2024-01-07,,5983.84,0.0,5983.84,84,61-90,OVERDUE,HARDWARE,SOUTH
INV-00225,CUS-0018,2022-05-01,2022-05-31,2022-05-28,1923.93,1923.93,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00226,CUS-0478,2022-12-16,2023-01-15,2023-01-11,2003.08,2003.08,0.0,0,PAID,PAID,HARDWARE,WEST
INV-00227,CUS-0047,2022-04-17,2022-06-16,2022-06-12,10522.27,10522.27,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-00228,CUS-0298,2022-09-02,2022-10-02,2022-10-01,2135.74,2135.74,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-00229,CUS-0474,2023-05-01,2023-06-30,2023-06-25,5050.02,5050.02,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00230,CUS-0379,2023-05-17,2023-07-01,2023-06-28,1348.25,1348.25,0.0,0,PAID,PAID,SERVICES,NORTH
INV-00231,CUS-0274,2022-06-05,2022-08-04,2022-08-18,49048.8,49048.8,0.0,0,PAID,PAID,SERVICES,EAST
INV-00232,CUS-0267,2023-08-02,2023-09-16,2023-09-12,2887.27,2887.27,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00233,CUS-0381,2023-11-15,2023-12-15,,7133.12,0.0,7133.12,107,90+,OVERDUE,MAINTENANCE,SOUTH
INV-00234,CUS-0289,2022-08-05,2022-09-04,2022-10-04,5317.31,5317.31,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00235,CUS-0393,2023-05-24,2023-07-08,2023-07-03,11112.01,11112.01,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-00236,CUS-0413,2022-12-05,2023-01-19,2023-01-15,4446.73,4446.73,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-00237,CUS-0488,2022-10-07,2022-12-06,2022-12-06,753.05,753.05,0.0,0,PAID,PAID,SERVICES,WEST
INV-00238,CUS-0434,2023-11-18,2023-12-18,2023-12-17,8780.15,8780.15,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00239,CUS-0312,2022-07-31,2022-09-14,2022-09-10,16708.54,16708.54,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-00240,CUS-0249,2023-11-05,2023-12-05,2023-11-30,3363.84,3363.84,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00241,CUS-0048,2023-12-18,2024-02-16,2024-02-15,31463.04,31463.04,0.0,0,PAID,PAID,SERVICES,NORTH
INV-00242,CUS-0346,2022-08-13,2022-10-12,2022-10-12,5046.53,5046.53,0.0,0,PAID,PAID,HARDWARE,WEST
INV-00243,CUS-0217,2023-03-08,2023-05-07,2023-05-02,192.6,192.6,0.0,0,PAID,PAID,SERVICES,NORTH
INV-00244,CUS-0030,2022-08-31,2022-09-30,2022-09-25,78527.66,78527.66,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-00245,CUS-0291,2023-07-16,2023-09-14,2023-09-09,49503.75,49503.75,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00246,CUS-0331,2023-08-05,2023-10-04,2023-10-22,752.77,752.77,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-00247,CUS-0308,2022-04-28,2022-06-12,2022-06-09,8446.85,8446.85,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-00248,CUS-0118,2023-11-01,2023-12-16,,1845.18,0.0,1845.18,106,90+,OVERDUE,SERVICES,EAST
INV-00249,CUS-0254,2022-04-10,2022-05-25,2022-05-20,3982.07,3982.07,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-00250,CUS-0191,2024-03-21,2024-04-20,2024-04-18,9427.4,9427.4,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-00251,CUS-0162,2022-07-25,2022-08-24,2022-08-19,7864.01,7864.01,0.0,0,PAID,PAID,SERVICES,WEST
INV-00252,CUS-0298,2022-06-27,2022-07-27,,622.55,0.0,622.55,613,90+,OVERDUE,SERVICES,SOUTH
INV-00253,CUS-0151,2022-04-25,2022-05-25,2022-05-22,1169.26,1169.26,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-00254,CUS-0097,2022-11-20,2023-01-19,2023-01-14,9888.32,9888.32,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-00255,CUS-0157,2022-05-19,2022-06-18,2022-06-15,1999.41,1999.41,0.0,0,PAID,PAID,SERVICES,EAST
INV-00256,CUS-0143,2022-12-20,2023-02-03,2023-02-02,1676.91,1676.91,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00257,CUS-0235,2022-08-06,2022-09-20,2022-09-15,58941.75,58941.75,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-00258,CUS-0477,2022-06-12,2022-07-27,2022-07-23,1414.14,1414.14,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-00259,CUS-0388,2024-01-13,2024-02-12,2024-02-07,8389.35,8389.35,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-00260,CUS-0260,2022-05-16,2022-06-30,,7031.08,2518.6,4512.48,640,90+,PARTIAL,HARDWARE,EAST
INV-00261,CUS-0379,2023-12-29,2024-02-12,2024-02-26,584.99,584.99,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-00262,CUS-0056,2024-01-08,2024-02-07,2024-02-02,1924.8,1924.8,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-00263,CUS-0255,2023-05-05,2023-06-19,2023-06-18,8177.4,8177.4,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00264,CUS-0113,2022-09-30,2022-11-14,2022-11-13,6359.09,6359.09,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00265,CUS-0109,2023-12-24,2024-02-22,,2305.7,1131.27,1174.43,38,31-60,PARTIAL,MAINTENANCE,EAST
INV-00266,CUS-0434,2024-03-27,2024-04-26,2024-04-23,1830.82,1830.82,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-00267,CUS-0129,2023-04-29,2023-05-29,2023-05-28,28858.36,28858.36,0.0,0,PAID,PAID,HARDWARE,WEST
INV-00268,CUS-0116,2023-04-04,2023-05-04,2023-05-18,3006.84,3006.84,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00269,CUS-0279,2023-02-18,2023-04-04,2023-04-01,1351.58,1351.58,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-00270,CUS-0170,2023-04-02,2023-05-17,2023-05-31,6181.78,6181.78,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-00271,CUS-0326,2024-03-06,2024-05-05,2024-05-18,8464.83,8464.83,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-00272,CUS-0341,2023-07-20,2023-08-19,2023-08-19,870.56,870.56,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-00273,CUS-0393,2023-12-14,2024-01-28,2024-01-24,1175.62,1175.62,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-00274,CUS-0144,2023-04-18,2023-05-18,2023-05-16,2346.31,2346.31,0.0,0,PAID,PAID,SERVICES,WEST
INV-00275,CUS-0447,2024-03-29,2024-05-13,2024-05-09,534.31,534.31,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-00276,CUS-0178,2022-04-13,2022-05-28,,17721.52,8518.37,9203.15,673,90+,PARTIAL,HARDWARE,SOUTH
INV-00277,CUS-0024,2022-09-12,2022-10-27,2022-10-22,2584.39,2584.39,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-00278,CUS-0496,2024-02-25,2024-03-26,2024-03-26,1408.87,1408.87,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-00279,CUS-0449,2023-03-05,2023-04-04,2023-04-07,598.43,598.43,0.0,0,PAID,PAID,SERVICES,EAST
INV-00280,CUS-0110,2023-11-06,2023-12-06,2023-12-06,805.54,805.54,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-00281,CUS-0483,2023-04-15,2023-05-15,2023-05-15,3118.7,3118.7,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-00282,CUS-0491,2022-08-03,2022-09-17,2022-09-17,12004.38,12004.38,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-00283,CUS-0394,2022-08-25,2022-10-09,2022-10-08,943.02,943.02,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-00284,CUS-0082,2022-12-03,2023-01-17,2023-01-12,3206.5,3206.5,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-00285,CUS-0448,2022-06-20,2022-08-19,2022-08-18,8139.52,8139.52,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-00286,CUS-0117,2023-08-12,2023-09-11,2023-09-08,3909.86,3909.86,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-00287,CUS-0241,2023-11-27,2024-01-26,2024-01-22,1185.9,1185.9,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-00288,CUS-0019,2023-04-09,2023-05-09,2023-05-05,25034.15,25034.15,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-00289,CUS-0266,2024-01-17,2024-02-16,2024-02-12,4394.25,4394.25,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-00290,CUS-0067,2022-09-08,2022-11-07,2022-11-02,57432.97,57432.97,0.0,0,PAID,PAID,SERVICES,NORTH
INV-00291,CUS-0023,2023-07-25,2023-09-23,2023-10-15,825.17,825.17,0.0,0,PAID,PAID,SERVICES,EAST
INV-00292,CUS-0414,2023-12-02,2024-01-31,2024-01-28,13207.45,13207.45,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00293,CUS-0085,2024-03-06,2024-05-05,2024-04-30,6325.37,6325.37,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-00294,CUS-0019,2023-05-19,2023-06-18,,14999.45,0.0,14999.45,287,90+,OVERDUE,HARDWARE,EAST
INV-00295,CUS-0157,2023-12-03,2024-01-02,2023-12-30,977.74,977.74,0.0,0,PAID,PAID,HARDWARE,WEST
INV-00296,CUS-0122,2023-05-08,2023-06-22,2023-06-21,8871.23,8871.23,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00297,CUS-0039,2023-05-27,2023-07-11,2023-07-07,906.65,906.65,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00298,CUS-0029,2022-11-17,2023-01-01,2022-12-27,1921.04,1921.04,0.0,0,PAID,PAID,HARDWARE,WEST
INV-00299,CUS-0192,2023-02-19,2023-03-21,2023-03-19,17265.06,17265.06,0.0,0,PAID,PAID,SERVICES,EAST
INV-00300,CUS-0294,2023-06-02,2023-08-01,,13445.34,6703.29,6742.05,243,90+,PARTIAL,MAINTENANCE,WEST
INV-00301,CUS-0201,2022-10-18,2022-12-02,,6606.57,4317.17,2289.4,485,90+,PARTIAL,SOFTWARE,EAST
INV-00302,CUS-0277,2023-01-26,2023-03-27,,1088.78,327.32,761.46,370,90+,PARTIAL,HARDWARE,WEST
INV-00303,CUS-0099,2023-08-25,2023-10-09,,4062.5,1410.38,2652.12,174,90+,PARTIAL,SOFTWARE,WEST
INV-00304,CUS-0152,2022-08-28,2022-10-12,2022-10-10,1671.02,1671.02,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-00305,CUS-0017,2022-04-09,2022-06-08,,3075.75,1771.65,1304.1,662,90+,PARTIAL,SERVICES,NORTH
INV-00306,CUS-0183,2023-06-29,2023-07-29,2023-07-25,681.0,681.0,0.0,0,PAID,PAID,SERVICES,NORTH
INV-00307,CUS-0148,2024-02-22,2024-04-22,2024-05-03,5738.58,5738.58,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-00308,CUS-0399,2023-10-31,2023-12-30,2023-12-28,8703.21,8703.21,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-00309,CUS-0409,2024-01-03,2024-02-02,2024-02-18,29618.55,29618.55,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-00310,CUS-0336,2023-08-21,2023-10-05,2023-10-02,1047.79,1047.79,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00311,CUS-0369,2023-10-29,2023-12-13,2023-12-14,13255.67,13255.67,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-00312,CUS-0124,2022-07-25,2022-09-08,2022-09-07,5827.8,5827.8,0.0,0,PAID,PAID,SERVICES,NORTH
INV-00313,CUS-0058,2022-10-13,2022-12-12,,802.07,0.0,802.07,475,90+,OVERDUE,SOFTWARE,WEST
INV-00314,CUS-0095,2024-02-28,2024-03-29,2024-03-29,4555.15,4555.15,0.0,0,PAID,PAID,SERVICES,EAST
INV-00315,CUS-0484,2022-05-04,2022-06-03,2022-06-03,2638.88,2638.88,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-00316,CUS-0278,2023-02-07,2023-03-24,2023-04-03,332.82,332.82,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-00317,CUS-0187,2023-12-11,2024-01-10,2024-01-10,2231.91,2231.91,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-00318,CUS-0282,2023-10-07,2023-12-06,2023-12-03,3579.84,3579.84,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00319,CUS-0337,2022-05-15,2022-07-14,,9682.09,0.0,9682.09,626,90+,OVERDUE,SERVICES,EAST
INV-00320,CUS-0276,2023-09-15,2023-10-30,2023-10-30,10591.08,10591.08,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00321,CUS-0146,2022-11-09,2022-12-24,2022-12-19,51374.43,51374.43,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-00322,CUS-0267,2023-10-22,2023-12-06,,656.86,0.0,656.86,116,90+,OVERDUE,HARDWARE,EAST
INV-00323,CUS-0470,2023-03-25,2023-05-24,2023-05-24,3730.37,3730.37,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00324,CUS-0217,2022-05-20,2022-07-19,2022-07-17,2251.13,2251.13,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-00325,CUS-0036,2022-11-05,2022-12-05,2022-12-03,6130.46,6130.46,0.0,0,PAID,PAID,SERVICES,WEST
INV-00326,CUS-0424,2022-12-10,2023-01-09,2023-01-08,462.04,462.04,0.0,0,PAID,PAID,SERVICES,NORTH
INV-00327,CUS-0384,2023-01-02,2023-02-16,,6424.52,3365.49,3059.03,409,90+,PARTIAL,HARDWARE,SOUTH
INV-00328,CUS-0135,2022-05-09,2022-06-08,2022-06-04,7648.36,7648.36,0.0,0,PAID,PAID,SERVICES,EAST
INV-00329,CUS-0451,2022-12-06,2023-01-20,,2091.47,0.0,2091.47,436,90+,OVERDUE,SERVICES,SOUTH
INV-00330,CUS-0355,2022-12-07,2023-01-06,2023-01-04,2779.04,2779.04,0.0,0,PAID,PAID,SERVICES,WEST
INV-00331,CUS-0460,2023-05-23,2023-07-07,2023-07-04,25519.66,25519.66,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-00332,CUS-0032,2022-06-19,2022-08-18,2022-08-15,7015.14,7015.14,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-00333,CUS-0006,2022-10-29,2022-11-28,2022-11-26,3736.69,3736.69,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-00334,CUS-0026,2024-02-21,2024-04-06,,550.97,331.85,219.12,0,CURRENT,PARTIAL,MAINTENANCE,SOUTH
INV-00335,CUS-0219,2022-04-12,2022-06-11,2022-06-06,5471.55,5471.55,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-00336,CUS-0314,2023-08-25,2023-10-24,2023-11-14,1759.87,1759.87,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-00337,CUS-0208,2022-12-10,2023-02-08,,4046.93,0.0,4046.93,417,90+,OVERDUE,SOFTWARE,EAST
INV-00338,CUS-0214,2023-12-09,2024-01-08,2024-01-21,2274.46,2274.46,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-00339,CUS-0336,2022-06-14,2022-07-29,2022-07-29,2406.07,2406.07,0.0,0,PAID,PAID,HARDWARE,WEST
INV-00340,CUS-0053,2023-10-19,2023-12-18,2023-12-15,2380.54,2380.54,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-00341,CUS-0477,2022-06-20,2022-08-04,2022-08-03,2062.69,2062.69,0.0,0,PAID,PAID,HARDWARE,WEST
INV-00342,CUS-0137,2022-09-18,2022-11-17,2022-11-12,2202.1,2202.1,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00343,CUS-0422,2024-02-02,2024-03-18,2024-03-15,4856.85,4856.85,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00344,CUS-0321,2023-10-19,2023-11-18,,1754.79,0.0,1754.79,134,90+,OVERDUE,MAINTENANCE,NORTH
INV-00345,CUS-0209,2022-05-18,2022-06-17,2022-06-12,1457.55,1457.55,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-00346,CUS-0148,2022-11-11,2023-01-10,2023-01-09,14201.27,14201.27,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-00347,CUS-0081,2023-10-07,2023-11-06,2023-11-02,8293.95,8293.95,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-00348,CUS-0492,2023-11-26,2024-01-10,2024-01-09,2039.63,2039.63,0.0,0,PAID,PAID,SERVICES,WEST
INV-00349,CUS-0484,2022-11-26,2022-12-26,2022-12-21,335.15,335.15,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-00350,CUS-0089,2022-12-01,2023-01-30,2023-01-30,26378.88,26378.88,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-00351,CUS-0064,2023-09-19,2023-10-19,2023-11-17,8318.99,8318.99,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-00352,CUS-0448,2023-02-12,2023-04-13,2023-04-11,2977.95,2977.95,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-00353,CUS-0022,2022-07-18,2022-09-16,2022-09-14,50225.49,50225.49,0.0,0,PAID,PAID,SERVICES,EAST
INV-00354,CUS-0479,2024-01-24,2024-03-09,2024-03-07,20956.72,20956.72,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-00355,CUS-0084,2022-08-18,2022-10-17,2022-10-15,24681.12,24681.12,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00356,CUS-0292,2022-06-22,2022-08-06,2022-08-02,1915.46,1915.46,0.0,0,PAID,PAID,SERVICES,NORTH
INV-00357,CUS-0402,2022-08-18,2022-09-17,,575.47,0.0,575.47,561,90+,OVERDUE,SOFTWARE,WEST
INV-00358,CUS-0269,2023-08-01,2023-09-15,2023-09-12,1198.59,1198.59,0.0,0,PAID,PAID,SERVICES,WEST
INV-00359,CUS-0465,2022-06-05,2022-08-04,2022-07-31,1550.44,1550.44,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00360,CUS-0369,2022-06-25,2022-08-09,2022-08-05,5309.43,5309.43,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-00361,CUS-0358,2024-02-18,2024-04-03,2024-03-29,51353.63,51353.63,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00362,CUS-0315,2023-06-16,2023-08-15,2023-08-15,9984.87,9984.87,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-00363,CUS-0032,2024-02-06,2024-04-06,,816.99,289.47,527.52,0,CURRENT,PARTIAL,SOFTWARE,WEST
INV-00364,CUS-0260,2023-07-31,2023-09-14,,945.13,621.36,323.77,199,90+,PARTIAL,MAINTENANCE,SOUTH
INV-00365,CUS-0183,2023-07-03,2023-08-02,2023-07-30,230.43,230.43,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-00366,CUS-0380,2023-09-17,2023-11-01,2023-10-29,343.23,343.23,0.0,0,PAID,PAID,HARDWARE,WEST
INV-00367,CUS-0444,2022-04-14,2022-06-13,2022-06-22,5043.74,5043.74,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-00368,CUS-0043,2022-09-02,2022-10-02,,23106.46,0.0,23106.46,546,90+,OVERDUE,MAINTENANCE,EAST
INV-00369,CUS-0244,2022-11-12,2022-12-27,2022-12-24,4606.95,4606.95,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-00370,CUS-0020,2022-09-26,2022-11-25,2022-11-25,2238.9,2238.9,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-00371,CUS-0349,2023-11-10,2023-12-10,2023-12-05,1410.97,1410.97,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00372,CUS-0186,2023-01-19,2023-03-05,2023-03-23,13359.44,13359.44,0.0,0,PAID,PAID,HARDWARE,WEST
INV-00373,CUS-0137,2023-07-09,2023-09-07,2023-09-04,1881.15,1881.15,0.0,0,PAID,PAID,SERVICES,WEST
INV-00374,CUS-0193,2024-01-11,2024-02-25,,1937.38,0.0,1937.38,35,31-60,OVERDUE,SERVICES,EAST
INV-00375,CUS-0084,2022-11-20,2023-01-19,2023-01-14,1196.86,1196.86,0.0,0,PAID,PAID,SERVICES,EAST
INV-00376,CUS-0150,2022-09-04,2022-10-19,2022-10-15,2370.54,2370.54,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-00377,CUS-0123,2024-02-03,2024-03-19,2024-03-15,1385.47,1385.47,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00378,CUS-0215,2024-01-14,2024-02-13,2024-02-09,905.28,905.28,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00379,CUS-0272,2023-06-24,2023-08-08,2023-08-06,192.43,192.43,0.0,0,PAID,PAID,SERVICES,EAST
INV-00380,CUS-0335,2023-05-19,2023-07-18,2023-07-14,2031.04,2031.04,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00381,CUS-0033,2022-10-23,2022-11-22,2022-11-21,11704.65,11704.65,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-00382,CUS-0104,2023-02-08,2023-04-09,2023-04-05,603.13,603.13,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00383,CUS-0221,2023-12-17,2024-02-15,,5355.15,2882.24,2472.91,45,31-60,PARTIAL,SOFTWARE,WEST
INV-00384,CUS-0078,2022-05-17,2022-07-01,2022-06-28,1783.66,1783.66,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-00385,CUS-0221,2023-07-02,2023-08-31,2023-08-30,35049.86,35049.86,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-00386,CUS-0353,2023-02-23,2023-03-25,2023-03-25,11707.4,11707.4,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-00387,CUS-0292,2023-06-05,2023-07-20,2023-07-18,32968.33,32968.33,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-00388,CUS-0227,2023-05-06,2023-06-05,2023-06-02,1867.47,1867.47,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-00389,CUS-0480,2022-08-17,2022-09-16,2022-09-13,8968.83,8968.83,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00390,CUS-0291,2022-11-11,2023-01-10,2023-01-08,37117.73,37117.73,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-00391,CUS-0431,2022-04-27,2022-06-11,,1590.41,0.0,1590.41,659,90+,OVERDUE,MAINTENANCE,EAST
INV-00392,CUS-0379,2022-12-06,2023-01-20,2023-01-18,3907.94,3907.94,0.0,0,PAID,PAID,HARDWARE,EAST
INV-00393,CUS-0045,2022-11-22,2023-01-21,2023-01-16,395.38,395.38,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-00394,CUS-0454,2023-10-17,2023-12-01,,4872.94,3397.83,1475.11,121,90+,PARTIAL,SERVICES,NORTH
INV-00395,CUS-0047,2023-09-19,2023-11-18,2023-12-15,5814.51,5814.51,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-00396,CUS-0090,2023-07-23,2023-09-06,2023-09-06,4535.41,4535.41,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-00397,CUS-0099,2024-01-10,2024-02-24,,4554.87,1825.4,2729.47,36,31-60,PARTIAL,HARDWARE,NORTH
INV-00398,CUS-0279,2024-03-26,2024-05-10,2024-05-10,709.78,709.78,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-00399,CUS-0115,2023-12-12,2024-02-10,2024-02-06,8930.9,8930.9,0.0,0,PAID,PAID,SOFTWARE,WEST
